step,timestamp_ns,experiment_time_s,reference_index,tick_dt_ms,solver_ms,state_raw_0,state_raw_1,state_raw_2,state_raw_3,state_raw_4,state_raw_5,state_raw_6,state_raw_7,state_raw_8,state_raw_9,state_raw_10,state_raw_11,state_raw_12,state_raw_13,state_raw_14,state_raw_15,state_raw_16,state_raw_17,state_used_0,state_used_1,state_used_2,state_used_3,state_used_4,state_used_5,state_used_6,state_used_7,state_used_8,state_used_9,state_used_10,state_used_11,state_used_12,state_used_13,state_used_14,state_used_15,state_used_16,state_used_17,control_raw_0,control_raw_1,control_raw_2,control_raw_3,control_used_0,control_used_1,control_used_2,control_used_3,reference_0,reference_1,reference_2,reference_3,reference_4,reference_5,reference_6,reference_7,reference_8,reference_9,reference_10,reference_11,reference_12,reference_13,reference_14,reference_15,reference_16,reference_17
55,1773698453716707462,1.900306478,1900,20.009053,23.56932801194489,-0.029885249212384224,-0.022490499541163445,0.027846023440361023,0.00019551327568478882,0.010640827007591724,-0.0040390510112047195,0.9945875890980105,-0.10390230357119368,-0.00016671405363784947,0.10390197296807502,0.9945866609174701,-0.0013938461505118363,0.0003106352539862037,0.0013689800604676297,0.9999990146992654,0.0006154951406642795,-0.0003132104757241905,0.0005277133896015584,-0.029885249212384224,-0.022490499541163445,0.027846023440361023,0.00019551327568478882,0.010640827007591724,-0.0040390510112047195,0.9945875890980105,-0.10390230357119368,-0.00016671405363784947,0.10390197296807502,0.9945866609174701,-0.0013938461505118363,0.0003106352539862037,0.0013689800604676297,0.9999990146992654,0.0006154951406642795,-0.0003132104757241905,0.0005277133896015584,72.42287554185798,-0.3209404419947271,-0.013400096125727654,-0.005121133495273289,72.42287554185798,-0.3209404419947271,-0.013400096125727654,-0.005121133495273289,-0.04338938370347023,-0.041987061500549316,0.3802825748920441,0.0,0.0,0.0,0.9946324791709339,-0.1034692182327539,0.0005323084826376057,0.10346896374587633,0.9946325296758806,0.0004853325304418187,-0.0005796683434125972,-0.000427650087616388,0.9999997405499653,0.0,0.0,0.0
56,1773698453742578499,1.926177515,1926,25.871037,18.67564998974558,-0.029911460354924202,-0.022511955350637436,0.02790898084640503,0.00018808769527822733,0.010393066331744194,-0.004096010234206915,0.9945840597991406,-0.10393558209567444,-0.00017024768100553506,0.10393525577547913,0.9945831723616266,-0.001364579907251036,0.00031115382020124177,0.0013394946421450074,0.9999990544682918,0.0007736217812635005,-0.0004703220911324024,-0.00022046962112654,-0.029911460354924202,-0.022511955350637436,0.02790898084640503,0.00018808769527822733,0.010393066331744194,-0.004096010234206915,0.9945840597991406,-0.10393558209567444,-0.00017024768100553506,0.10393525577547913,0.9945831723616266,-0.001364579907251036,0.00031115382020124177,0.0013394946421450074,0.9999990544682918,0.0007736217812635005,-0.0004703220911324024,-0.00022046962112654,72.98499272384777,-0.3229782583727647,-0.011476832201560722,0.002733103158316602,72.98499272384777,-0.3229782583727647,-0.011476832201560722,0.002733103158316602,-0.04338938370347023,-0.041987061500549316,0.390032574892044,0.0,0.0,0.0,0.9946324791709339,-0.1034692182327539,0.0005323084826376057,0.10346896374587633,0.9946325296758806,0.0004853325304418187,-0.0005796683434125972,-0.000427650087616388,0.9999997405499653,0.0,0.0,0.0
57,1773698453763031560,1.946630576,1946,20.453061,22.033999004634097,-0.029925933107733727,-0.022554079070687294,0.027911201119422913,0.00015823487774468958,0.010166922584176064,-0.0041770632378757,0.9945812688439588,-0.10396302360601695,-0.0001737322519950596,0.1039626988939426,0.9945804092037491,-0.001344493279763076,0.0003125681001448777,0.0013191460334182753,0.9999990810771406,0.0006216756883077323,0.0005261253681965172,-0.0003284929262008518,-0.029925933107733727,-0.022554079070687294,0.027911201119422913,0.00015823487774468958,0.010166922584176064,-0.0041770632378757,0.9945812688439588,-0.10396302360601695,-0.0001737322519950596,0.1039626988939426,0.9945804092037491,-0.001344493279763076,0.0003125681001448777,0.0013191460334182753,0.9999990810771406,0.0006216756883077323,0.0005261253681965172,-0.0003284929262008518,73.53507126536203,-0.32165531220588006,-0.0236385878510159,0.00386823409802096,73.53507126536203,-0.32165531220588006,-0.0236385878510159,0.00386823409802096,-0.04338938370347023,-0.041987061500549316,0.3975325748920441,0.0,0.0,0.0,0.9946324791709339,-0.1034692182327539,0.0005323084826376057,0.10346896374587633,0.9946325296758806,0.0004853325304418187,-0.0005796683434125972,-0.000427650087616388,0.9999997405499653,0.0,0.0,0.0
58,1773698453787254667,1.970853683,1970,24.223107,25.57516799424775,-0.029953483492136,-0.022693075239658356,0.027857184410095215,2.2757194528821856e-05,0.009748423472046852,-0.00423463573679328,0.9945765391826119,-0.10400799719978604,-0.00018086276394074785,0.10400767242369069,0.9945757202381226,-0.0013150190425795238,0.00031665407132258627,0.0012890758786207601,0.9999991190064763,-0.00022688966419082135,-0.0002572736411821097,0.0009063039906322956,-0.029953483492136,-0.022693075239658356,0.027857184410095215,2.2757194528821856e-05,0.009748423472046852,-0.00423463573679328,0.9945765391826119,-0.10400799719978604,-0.00018086276394074785,0.10400767242369069,0.9945757202381226,-0.0013150190425795238,0.00031665407132258627,0.0012890758786207601,0.9999991190064763,-0.00022688966419082135,-0.0002572736411821097,0.0009063039906322956,74.03781475830743,-0.3134961968057233,-0.014157167267938,-0.009083634149228786,74.03781475830743,-0.3134961968057233,-0.014157167267938,-0.009083634149228786,-0.04338938370347023,-0.041987061500549316,0.4065325748920441,0.0,0.0,0.0,0.9946324791709339,-0.1034692182327539,0.0005323084826376057,0.10346896374587633,0.9946325296758806,0.0004853325304418187,-0.0005796683434125972,-0.000427650087616388,0.9999997405499653,0.0,0.0,0.0
59,1773698453815258234,1.99885725,1998,28.003567,17.627146997256204,-0.030015984550118446,-0.022959277033805847,0.027665048837661743,-6.20934515609406e-05,0.009193414822220802,-0.004433374851942062,0.9945701387081906,-0.10406855964496908,-0.00020296771041707073,0.10406822116279346,0.994569382719981,-0.0012709887831388184,0.0003341353936627961,0.0012429649701574258,0.999999171695493,-0.0001709265634417534,0.000901647552382201,9.653368033468723e-05,-0.030015984550118446,-0.022959277033805847,0.027665048837661743,-6.20934515609406e-05,0.009193414822220802,-0.004433374851942062,0.9945701387081906,-0.10406855964496908,-0.00020296771041707073,0.10406822116279346,0.994569382719981,-0.0012709887831388184,0.0003341353936627961,0.0012429649701574258,0.999999171695493,-0.0001709265634417534,0.000901647552382201,9.653368033468723e-05,75.1771916778903,-0.3185047279090554,-0.028475489272711277,-0.0005752033931163322,75.1771916778903,-0.3185047279090554,-0.028475489272711277,-0.0005752033931163322,-0.04338938370347023,-0.041987061500549316,0.41703257489204404,0.0,0.0,0.0,0.9946324791709339,-0.1034692182327539,0.0005323084826376057,0.10346896374587633,0.9946325296758806,0.0004853325304418187,-0.0005796683434125972,-0.000427650087616388,0.9999997405499653,0.0,0.0,0.0
60,1773698453835028794,2.01862781,2018,19.77056,14.22476199513767,-0.03004901483654976,-0.023043805733323097,0.027596905827522278,-9.263966785511002e-05,0.008990736678242683,-0.0045044803991913795,0.9945682711124685,-0.10408644167227243,-0.00020116976524096886,0.10408610879895153,0.9945675271697373,-0.0012607804959907931,0.0003313070183676714,0.0012329932656337667,0.9999991849813283,-7.927553815534338e-05,-0.001319566392339766,-0.0005211642128415406,-0.03004901483654976,-0.023043805733323097,0.027596905827522278,-9.263966785511002e-05,0.008990736678242683,-0.0045044803991913795,0.9945682711124685,-0.10408644167227243,-0.00020116976524096886,0.10408610879895153,0.9945675271697373,-0.0012607804959907931,0.0003313070183676714,0.0012329932656337667,0.9999991849813283,-7.927553815534338e-05,-0.001319566392339766,-0.0005211642128415406,75.74153093032825,-0.3209780500714455,-0.0014530941814319641,0.005913458696457419,75.74153093032825,-0.3209780500714455,-0.0014530941814319641,0.005913458696457419,-0.04338938370347023,-0.041987061500549316,0.42453257489204416,0.0,0.0,0.0,0.9946324791709339,-0.1034692182327539,0.0005323084826376057,0.10346896374587633,0.9946325296758806,0.0004853325304418187,-0.0005796683434125972,-0.000427650087616388,0.9999997405499653,0.0,0.0,0.0
61,1773698453851457929,2.035056945,2035,16.429135,15.514598999288864,-0.030118299648165703,-0.02321075089275837,0.027461081743240356,-0.00027493637753650546,0.008741398341953754,-0.004597506020218134,0.9945651793343732,-0.10411618489226515,-0.00021236943312441525,0.10411584904778826,0.9945644778977535,-0.0012289355965557705,0.0003391670942431771,0.001200145474011427,0.9999992223080019,-0.00019216802320443094,0.0012539076851680875,-0.00016534855240024626,-0.030118299648165703,-0.02321075089275837,0.027461081743240356,-0.00027493637753650546,0.008741398341953754,-0.004597506020218134,0.9945651793343732,-0.10411618489226515,-0.00021236943312441525,0.10411584904778826,0.9945644778977535,-0.0012289355965557705,0.0003391670942431771,0.001200145474011427,0.9999992223080019,-0.00019216802320443094,0.0012539076851680875,-0.00016534855240024626,76.30557341531906,-0.32226303217545166,-0.032932256429532604,0.002184177000471566,76.30557341531906,-0.32226303217545166,-0.032932256429532604,0.002184177000471566,-0.04338938370347023,-0.041987061500549316,0.4309075748920441,0.0,0.0,0.0,0.9946324791709339,-0.1034692182327539,0.0005323084826376057,0.10346896374587633,0.9946325296758806,0.0004853325304418187,-0.0005796683434125972,-0.000427650087616388,0.9999997405499653,0.0,0.0,0.0
62,1773698453868868429,2.052467445,2052,17.4105,13.784382987068966,-0.030213957652449608,-0.023379921913146973,0.027293741703033447,-0.00043639857904054224,0.00845375657081604,-0.004668875597417355,0.9945618381246822,-0.10414751926163857,-0.0002096306224806596,0.10414719482415435,0.9945611646360953,-0.0012046473555223924,0.0003339515100019841,0.0011762638471091921,0.9999992524395959,0.000556832761503756,-0.0002948748297058046,0.00020082028640899807,-0.030213957652449608,-0.023379921913146973,0.027293741703033447,-0.00043639857904054224,0.00845375657081604,-0.004668875597417355,0.9945618381246822,-0.10414751926163857,-0.0002096306224806596,0.10414719482415435,0.9945611646360953,-0.0012046473555223924,0.0003339515100019841,0.0011762638471091921,0.9999992524395959,0.000556832761503756,-0.0002948748297058046,0.00020082028640899807,76.87774103748289,-0.3340879112023786,-0.014167973583488388,-0.0016493197517822534,76.87774103748289,-0.3340879112023786,-0.014167973583488388,-0.0016493197517822534,-0.04338938370347023,-0.041987061500549316,0.4372825748920441,0.0,0.0,0.0,0.9946324791709339,-0.1034692182327539,0.0005323084826376057,0.10346896374587633,0.9946325296758806,0.0004853325304418187,-0.0005796683434125972,-0.000427650087616388,0.9999997405499653,0.0,0.0,0.0
63,1773698453884253400,2.067852416,2067,15.384971,17.2387000056915,-0.0303354449570179,-0.02355191856622696,0.027103334665298462,-0.0006943579646758735,0.008155685849487782,-0.004744270816445351,0.9945591365113449,-0.10417477435763489,-0.00020839231439163247,0.10417446232347971,0.9945585010400289,-0.001171523176027943,0.0003293013043846951,0.001143439792730093,0.9999992920528922,0.0012339926324784756,0.0002594276156742126,-0.00010014731378760189,-0.0303354449570179,-0.02355191856622696,0.027103334665298462,-0.0006943579646758735,0.008155685849487782,-0.004744270816445351,0.9945591365113449,-0.10417477435763489,-0.00020839231439163247,0.10417446232347971,0.9945585010400289,-0.001171523176027943,0.0003293013043846951,0.001143439792730093,0.9999992920528922,0.0012339926324784756,0.0002594276156742126,-0.00010014731378760189,77.41635562651119,-0.34496024308604156,-0.021028270123321854,0.0015176291067723231,77.41635562651119,-0.34496024308604156,-0.021028270123321854,0.0015176291067723231,-0.04338938370347023,-0.041987061500549316,0.44290757489204413,0.0,0.0,0.0,0.9946324791709339,-0.1034692182327539,0.0005323084826376057,0.10346896374587633,0.9946325296758806,0.0004853325304418187,-0.0005796683434125972,-0.000427650087616388,0.9999997405499653,0.0,0.0,0.0
64,1773698453903355432,2.086954448,2086,19.102032,18.129094009054825,-0.030561452731490135,-0.02380775287747383,0.026739507913589478,-0.0009870079811662436,0.007898243144154549,-0.004860936664044857,0.994555159300725,-0.10421159632660482,-0.00021210949332659684,0.10421129264955398,0.9945545679575419,-0.0011333711416100997,0.0003290648372294494,0.0011050958848412215,0.9999993352395082,0.00039715791353955865,0.00045271197450347245,-0.0003771371557377279,-0.030561452731490135,-0.02380775287747383,0.026739507913589478,-0.0009870079811662436,0.007898243144154549,-0.004860936664044857,0.994555159300725,-0.10421159632660482,-0.00021210949332659684,0.10421129264955398,0.9945545679575419,-0.0011333711416100997,0.0003290648372294494,0.0011050958848412215,0.9999993352395082,0.00039715791353955865,0.00045271197450347245,-0.0003771371557377279,78.08914208031825,-0.33856161801545476,-0.02350173055440659,0.00443725143800573,78.08914208031825,-0.33856161801545476,-0.02350173055440659,0.00443725143800573,-0.04338938370347023,-0.041987061500549316,0.450032574892044,0.0,0.0,0.0,0.9946324791709339,-0.1034692182327539,0.0005323084826376057,0.10346896374587633,0.9946325296758806,0.0004853325304418187,-0.0005796683434125972,-0.000427650087616388,0.9999997405499653,0.0,0.0,0.0
65,1773698453923937837,2.107536853,2107,20.582405,20.117874999414198,-0.030728045850992203,-0.023975174874067307,0.026516437530517578,-0.001227200380526483,0.0076672169379889965,-0.004957188852131367,0.9945523783082034,-0.10423867762120897,-0.00021218775903103157,0.10423838449859746,0.9945518224347115,-0.0011008284317283769,0.0003257805060925441,0.0010727133554842387,0.9999993715764132,0.0001363527844659984,0.0008749538683332503,-0.0006475147674791515,-0.030728045850992203,-0.023975174874067307,0.026516437530517578,-0.001227200380526483,0.0076672169379889965,-0.004957188852131367,0.9945523783082034,-0.10423867762120897,-0.00021218775903103157,0.10423838449859746,0.9945518224347115,-0.0011008284317283769,0.0003257805060925441,0.0010727133554842387,0.9999993715764132,0.0001363527844659984,0.0008749538683332503,-0.0006475147674791515,78.72890557319434,-0.33776194492961187,-0.028719137128048355,0.007283257538709672,78.72890557319434,-0.33776194492961187,-0.028719137128048355,0.007283257538709672,-0.04338938370347023,-0.041987061500549316,0.45790757489204414,0.0,0.0,0.0,0.9946324791709339,-0.1034692182327539,0.0005323084826376057,0.10346896374587633,0.9946325296758806,0.0004853325304418187,-0.0005796683434125972,-0.000427650087616388,0.9999997405499653,0.0,0.0,0.0
66,1773698453945888755,2.129487771,2129,21.950918,13.329138993867673,-0.03104127198457718,-0.02423713542521,0.02608630061149597,-0.0016863257624208927,0.007285222876816988,-0.005173490848392248,0.9945506425456695,-0.10425529331587846,-0.00020425580614781558,0.10425502317828794,0.9945501323521374,-0.0010549280604002925,0.0003131243566411174,0.0010278846162109362,0.9999994227030592,-0.0006286619463935494,-0.00025933946017175913,0.00033853939385153353,-0.03104127198457718,-0.02423713542521,0.02608630061149597,-0.0016863257624208927,0.007285222876816988,-0.005173490848392248,0.9945506425456695,-0.10425529331587846,-0.00020425580614781558,0.10425502317828794,0.9945501323521374,-0.0010549280604002925,0.0003131243566411174,0.0010278846162109362,0.9999994227030592,-0.0006286619463935494,-0.00025933946017175913,0.00033853939385153353,79.82922733347834,-0.33199314034483446,-0.014973139372777696,-0.003051025095854002,79.82922733347834,-0.33199314034483446,-0.014973139372777696,-0.003051025095854002,-0.04338938370347023,-0.041987061500549316,0.46615757489204407,0.0,0.0,0.0,0.9946324791709339,-0.1034692182327539,0.0005323084826376057,0.10346896374587633,0.9946325296758806,0.0004853325304418187,-0.0005796683434125972,-0.000427650087616388,0.9999997405499653,0.0,0.0,0.0
67,1773698453960933751,2.144532767,2144,15.044996,15.42813700507395,-0.03127690777182579,-0.024405138567090034,0.025782212615013123,-0.001973571488633752,0.007036434020847082,-0.005414866376668215,0.9945509038360453,-0.10425155380396833,-0.0002004395724972824,0.1042512952813206,0.9945504178146055,-0.001029963414874123,0.00030672259113809913,0.001003454986677324,0.9999994494995011,0.00024208007380366325,0.001105586183257401,0.0008030879544094205,-0.03127690777182579,-0.024405138567090034,0.025782212615013123,-0.001973571488633752,0.007036434020847082,-0.005414866376668215,0.9945509038360453,-0.10425155380396833,-0.0002004395724972824,0.1042512952813206,0.9945504178146055,-0.001029963414874123,0.00030672259113809913,0.001003454986677324,0.9999994494995011,0.00024208007380366325,0.001105586183257401,0.0008030879544094205,79.94609168287553,-0.34476713147523314,-0.03169048727341024,-0.007920192275487643,79.94609168287553,-0.34476713147523314,-0.03169048727341024,-0.007920192275487643,-0.04338938370347023,-0.041987061500549316,0.4717825748920441,0.0,0.0,0.0,0.9946324791709339,-0.1034692182327539,0.0005323084826376057,0.10346896374587633,0.9946325296758806,0.0004853325304418187,-0.0005796683434125972,-0.000427650087616388,0.9999997405499653,0.0,0.0,0.0
68,1773698453978433557,2.162032573,2162,17.499806,24.34165100567043,-0.03140706196427345,-0.024486351758241653,0.025620251893997192,-0.002134033478796482,0.006913714576512575,-0.005486058071255684,0.9945507348168997,-0.10425473285813336,-0.0002059393531117608,0.10425447493947226,0.994550270038585,-0.0010102872790055013,0.0003101441166575812,0.0009833117665232725,0.9999994684542187,0.0005536076496355236,0.001134998630732298,-0.000271676923148334,-0.03140706196427345,-0.024486351758241653,0.025620251893997192,-0.002134033478796482,0.006913714576512575,-0.005486058071255684,0.9945507348168997,-0.10425473285813336,-0.0002059393531117608,0.10425447493947226,0.994550270038585,-0.0010102872790055013,0.0003101441166575812,0.0009833117665232725,0.9999994684542187,0.0005536076496355236,0.001134998630732298,-0.000271676923148334,79.95931160846533,-0.34956876673782783,-0.03207186689840666,0.003364163881924284,79.95931160846533,-0.34956876673782783,-0.03207186689840666,0.003364163881924284,-0.04338938370347023,-0.041987061500549316,0.47853257489204404,0.0,0.0,0.0,0.9946324791709339,-0.1034692182327539,0.0005323084826376057,0.10346896374587633,0.9946325296758806,0.0004853325304418187,-0.0005796683434125972,-0.000427650087616388,0.9999997405499653,0.0,0.0,0.0
69,1773698454004497282,2.188096298,2188,26.063725,20.73752399883233,-0.03196281939744949,-0.02479781024158001,0.02488134801387787,-0.0028118216432631016,0.006413768511265516,-0.005857813637703657,0.9945490570804472,-0.10427027528532329,-0.00017447225947887085,0.1042700610435976,0.9945486272781503,-0.0009643844335545347,0.0002740776937127133,0.0009409353446539689,0.9999995197609642,-0.0004257695109117776,0.0006645335233770311,0.00038266126648522913,-0.03196281939744949,-0.02479781024158001,0.02488134801387787,-0.0028118216432631016,0.006413768511265516,-0.005857813637703657,0.9945490570804472,-0.10427027528532329,-0.00017447225947887085,0.1042700610435976,0.9945486272781503,-0.0009643844335545347,0.0002740776937127133,0.0009409353446539689,0.9999995197609642,-0.0004257695109117776,0.0006645335233770311,0.00038266126648522913,79.99628844702403,-0.3411633400979897,-0.02637533097951068,-0.003484594240539815,79.99628844702403,-0.3411633400979897,-0.02637533097951068,-0.003484594240539815,-0.04338938370347023,-0.041987061500549316,0.48828257489204413,0.0,0.0,0.0,0.9946324791709339,-0.1034692182327539,0.0005323084826376057,0.10346896374587633,0.9946325296758806,0.0004853325304418187,-0.0005796683434125972,-0.000427650087616388,0.9999997405499653,0.0,0.0,0.0
70,1773698454026915046,2.210514062,2210,22.417764,21.963752995361574,-0.032257817685604095,-0.024946682155132294,0.024495422840118408,-0.0031673337798565626,0.006192998494952917,-0.006080243270844221,0.9945502852922707,-0.1042596176309285,-0.0001506062946275838,0.10425943208723476,0.9945498724365429,-0.0009394588780741592,0.00024773290071701537,0.0009186368430866149,0.9999995473673516,0.00045031282934360206,2.7636106096906587e-05,0.0010059211635962129,-0.032257817685604095,-0.024946682155132294,0.024495422840118408,-0.0031673337798565626,0.006192998494952917,-0.006080243270844221,0.9945502852922707,-0.1042596176309285,-0.0001506062946275838,0.10425943208723476,0.9945498724365429,-0.0009394588780741592,0.00024773290071701537,0.0009186368430866149,0.9999995473673516,0.00045031282934360206,2.7636106096906587e-05,0.0010059211635962129,80.01793406420941,-0.3535045472253655,-0.018646763951346408,-0.010017064626906885,80.01793406420941,-0.3535045472253655,-0.018646763951346408,-0.010017064626906885,-0.04338938370347023,-0.041987061500549316,0.49653257489204405,0.0,0.0,0.0,0.9946324791709339,-0.1034692182327539,0.0005323084826376057,0.10346896374587633,0.9946325296758806,0.0004853325304418187,-0.0005796683434125972,-0.000427650087616388,0.9999997405499653,0.0,0.0,0.0
71,1773698454050817166,2.234416182,2234,23.90212,15.8794690069044,-0.03268858790397644,-0.025116171687841415,0.0238628089427948,-0.0037572465371340513,0.005829742643982172,-0.006530550308525562,0.9945501040055863,-0.10426117712081995,-0.0001241931893423663,0.104261023948653,0.9945497181567017,-0.0009026935522428343,0.0002176320325535698,0.0008848253477079064,0.9999995848601748,-0.00023474241606891155,-0.0005289459368214011,0.00019119471835438162,-0.03268858790397644,-0.025116171687841415,0.0238628089427948,-0.0037572465371340513,0.005829742643982172,-0.006530550308525562,0.9945501040055863,-0.10426117712081995,-0.0001241931893423663,0.104261023948653,0.9945497181567017,-0.0009026935522428343,0.0002176320325535698,0.0008848253477079064,0.9999995848601748,-0.00023474241606891155,-0.0005289459368214011,0.00019119471835438162,80.06112489987024,-0.3465836747695951,-0.011817476062541812,-0.0014529171792226029,80.06112489987024,-0.3465836747695951,-0.011817476062541812,-0.0014529171792226029,-0.04338938370347023,-0.041987061500549316,0.5055325748920441,0.0,0.0,0.0,0.9946324791709339,-0.1034692182327539,0.0005323084826376057,0.10346896374587633,0.9946325296758806,0.0004853325304418187,-0.0005796683434125972,-0.000427650087616388,0.9999997405499653,0.0,0.0,0.0
72,1773698454068413716,2.252012732,2252,17.59655,17.874180994112976,-0.03311688452959061,-0.025275640189647675,0.023220881819725037,-0.004249980673193932,0.0056131938472390175,-0.0068254922516644,0.9945507071527431,-0.10425405506449925,-9.573606330676512e-05,0.10425393466624988,0.9945503505025755,-0.0008623703458923229,0.0001851199283886898,0.0008476901671042834,0.99999962357593,0.000966557941865176,-0.00021130082313902676,-0.00017386191757395864,-0.03311688452959061,-0.025275640189647675,0.023220881819725037,-0.004249980673193932,0.0056131938472390175,-0.0068254922516644,0.9945507071527431,-0.10425405506449925,-9.573606330676512e-05,0.10425393466624988,0.9945503505025755,-0.0008623703458923229,0.0001851199283886898,0.0008476901671042834,0.99999962357593,0.000966557941865176,-0.00021130082313902676,-0.00017386191757395864,80.07342627105848,-0.3626485700060779,-0.015683830784901594,0.0023895751467190355,80.07342627105848,-0.3626485700060779,-0.015683830784901594,0.0023895751467190355,-0.04338938370347023,-0.041987061500549316,0.5122825748920441,0.0,0.0,0.0,0.9946324791709339,-0.1034692182327539,0.0005323084826376057,0.10346896374587633,0.9946325296758806,0.0004853325304418187,-0.0005796683434125972,-0.000427650087616388,0.9999997405499653,0.0,0.0,0.0
73,1773698454087921269,2.271520285,2271,19.507553,23.010624005110003,-0.03325485810637474,-0.025322362780570984,0.023003816604614258,-0.004439240787178278,0.005556078162044287,-0.006911532487720251,0.9945501794180717,-0.10425917944212015,-8.735039202523165e-05,0.10425906931732376,0.9945498363543931,-0.0008443820728445128,0.00017490888006421734,0.0008306732568241493,0.9999996396943542,0.000208356388611719,0.00032259253202937543,-0.0006004654569551349,-0.03325485810637474,-0.025322362780570984,0.023003816604614258,-0.004439240787178278,0.005556078162044287,-0.006911532487720251,0.9945501794180717,-0.10425917944212015,-8.735039202523165e-05,0.10425906931732376,0.9945498363543931,-0.0008443820728445128,0.00017490888006421734,0.0008306732568241493,0.9999996396943542,0.000208356388611719,0.00032259253202937543,-0.0006004654569551349,80.00161944583388,-0.3537361847443799,-0.02215800893241209,0.006870703260701767,80.00161944583388,-0.3537361847443799,-0.02215800893241209,0.006870703260701767,-0.04338938370347023,-0.041987061500549316,0.519407574892044,0.0,0.0,0.0,0.9946324791709339,-0.1034692182327539,0.0005323084826376057,0.10346896374587633,0.9946325296758806,0.0004853325304418187,-0.0005796683434125972,-0.000427650087616388,0.9999997405499653,0.0,0.0,0.0
74,1773698454112400682,2.295999698,2295,24.479413,14.225684004486538,-0.03353346511721611,-0.025415169075131416,0.022577479481697083,-0.004746855702251196,0.00540765468031168,-0.007110144942998886,0.9945505148036363,-0.10425579718690337,-7.781368176126846e-05,0.10425569891046882,0.9945501896935963,-0.0008205018859142044,0.00016293168847444917,0.0008079180520008666,0.999999660360786,0.0006165684317238629,0.00010811114043463022,-0.000271356082521379,-0.03353346511721611,-0.025415169075131416,0.022577479481697083,-0.004746855702251196,0.00540765468031168,-0.007110144942998886,0.9945505148036363,-0.10425579718690337,-7.781368176126846e-05,0.10425569891046882,0.9945501896935963,-0.0008205018859142044,0.00016293168847444917,0.0008079180520008666,0.999999660360786,0.0006165684317238629,0.00010811114043463022,-0.000271356082521379,80.00172333046163,-0.35942361456805294,-0.01952157423918825,0.003424029932254961,80.00172333046163,-0.35942361456805294,-0.01952157423918825,0.003424029932254961,-0.04338938370347023,-0.041987061500549316,0.528407574892044,0.0,0.0,0.0,0.9946324791709339,-0.1034692182327539,0.0005323084826376057,0.10346896374587633,0.9946325296758806,0.0004853325304418187,-0.0005796683434125972,-0.000427650087616388,0.9999997405499653,0.0,0.0,0.0
75,1773698454128676103,2.312275119,2312,16.275421,11.906126004760154,-0.033800095319747925,-0.025514734908938408,0.022142425179481506,-0.00512351980432868,0.005239441525191069,-0.007259746547788382,0.9945512997657877,-0.10424869493923716,-7.044889526080372e-05,0.10424860669303238,0.9945509945021067,-0.0007940798601136188,0.00015284677225343643,0.0007824089309902069,0.999999682237026,0.00033683874062262475,0.000999579206109047,0.001117859734222293,-0.033800095319747925,-0.025514734908938408,0.022142425179481506,-0.00512351980432868,0.005239441525191069,-0.007259746547788382,0.9945512997657877,-0.10424869493923716,-7.044889526080372e-05,0.10424860669303238,0.9945509945021067,-0.0007940798601136188,0.00015284677225343643,0.0007824089309902069,0.999999682237026,0.00033683874062262475,0.000999579206109047,0.001117859734222293,80.00204071314334,-0.35684849113418154,-0.030358190658023337,-0.011149277314703427,80.00204071314334,-0.35684849113418154,-0.030358190658023337,-0.011149277314703427,-0.04338938370347023,-0.041987061500549316,0.5347825748920441,0.0,0.0,0.0,0.9946324791709339,-0.1034692182327539,0.0005323084826376057,0.10346896374587633,0.9946325296758806,0.0004853325304418187,-0.0005796683434125972,-0.000427650087616388,0.9999997405499653,0.0,0.0,0.0
76,1773698454142940349,2.326539365,2326,14.264246,14.804368998738937,-0.03407139331102371,-0.02561330422759056,0.021717727184295654,-0.005442059598863125,0.005110033322125673,-0.0074842157773673534,0.9945525019370139,-0.10423857780676626,-5.126454951955364e-05,0.10423850781017063,0.9945522126774134,-0.000769797604717886,0.00013122773063802343,0.0007602602771277951,0.9999997023918015,-0.0005923204007558525,-2.3281871108338237e-05,-1.2959635569131933e-06,-0.03407139331102371,-0.02561330422759056,0.021717727184295654,-0.005442059598863125,0.005110033322125673,-0.0074842157773673534,0.9945525019370139,-0.10423857780676626,-5.126454951955364e-05,0.10423850781017063,0.9945522126774134,-0.000769797604717886,0.00013122773063802343,0.0007602602771277951,0.9999997023918015,-0.0005923204007558525,-2.3281871108338237e-05,-1.2959635569131933e-06,80.00293090934551,-0.34633607943936834,-0.01784539320264502,0.0006046831081828402,80.00293090934551,-0.34633607943936834,-0.01784539320264502,0.0006046831081828402,-0.04338938370347023,-0.041987061500549316,0.540032574892044,0.0,0.0,0.0,0.9946324791709339,-0.1034692182327539,0.0005323084826376057,0.10346896374587633,0.9946325296758806,0.0004853325304418187,-0.0005796683434125972,-0.000427650087616388,0.9999997405499653,0.0,0.0,0.0
